season,round,race_name,circuit_id,circuit_name,country,date,driver,driver_id,team,grid_position,finish_position,points_scored,laps_completed,status,dnf,fastest_lap_ms,fastest_lap_rank,race_time_ms,quali_position,best_quali_ms,pole_time_ms,gap_to_pole_ms,gap_to_pole_pct,pit_stops,precipitation_mm,temp_max_c,temp_min_c,wind_max_kmh,precipitation_hours,rainfall,historical_dnf_rate,avg_positions_gained,had_sc,had_vsc,had_red_flag,sc_pct,vsc_pct,avg_air_temp,avg_track_temp,start_compound,num_stints,soft_pct,medium_pct,hard_pct,is_winner,is_podium,circuit_sc_rate
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,VER,max_verstappen,Red Bull,2,6,8.0,71,Finished,0,80872.0,13,6115358.0,2.0,76170.99999999999,75946.0,224.99999999998545,0.2962631343322696,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,MAG,kevin_magnussen,Haas F1 Team,7,7,6.0,71,Finished,0,80637.0,9,6119442.0,7.0,76886.0,75946.0,940.0,1.2377215389882286,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,PIA,piastri,McLaren,17,8,4.0,71,Finished,0,80064.0,5,6120728.0,17.0,77597.00000000001,75946.0,1651.0000000000146,2.17391304347828,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,HUL,hulkenberg,Haas F1 Team,10,9,2.0,70,Lapped,0,80748.0,12,6058520.0,10.0,77365.0,75946.0,1419.0,1.8684328338556344,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,GAS,gasly,Alpine F1 Team,8,10,1.0,70,Lapped,0,81274.0,15,6074387.0,8.0,76892.0,75946.0,946.0,1.2456218892370896,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,STR,stroll,Aston Martin,14,11,0.0,70,Lapped,0,81311.0,16,6080872.0,14.0,77294.0,75946.0,1348.0,1.7749453559107786,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,COL,colapinto,Williams,16,12,0.0,70,Lapped,0,80090.0,6,6093297.0,16.0,77558.0,75946.0,1612.0,2.1225607668606643,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,OCO,ocon,Alpine F1 Team,0,13,0.0,70,Lapped,0,80658.99999999999,10,6095463.0,19.0,77617.0,75946.0,1671.0,2.2002475443077976,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,BOT,bottas,Sauber,15,14,0.0,70,Lapped,0,81085.00000000001,14,6098027.0,15.0,77817.0,75946.0,1871.0,2.4635925526031657,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,ZHO,zhou,Sauber,19,15,0.0,70,Lapped,0,81553.0,17,6117522.0,20.0,78072.0,75946.0,2126.0,2.7993574381797592,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,LAW,lawson,RB F1 Team,12,16,0.0,70,Lapped,0,79502.0,3,6120266.0,12.0,77162.0,75946.0,1216.0,1.601137650435836,2.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,PER,perez,Red Bull,18,17,0.0,70,Lapped,0,79209.0,2,6129084.0,18.0,77611.0,75946.0,1665.0,2.1923471940589367,3.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,ALO,alonso,Aston Martin,13,18,0.0,15,Retired,1,82722.00000000001,18,,13.0,77168.0,75946.0,1222.0,1.609038000684697,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,ALB,albon,Williams,9,19,0.0,0,Retired,1,,99,,9.0,77065.0,75946.0,1119.0,1.4734153214125827,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,20,Mexico City Grand Prix,rodriguez,Autódromo Hermanos Rodríguez,Mexico,2024-10-27,TSU,tsunoda,RB F1 Team,11,20,0.0,0,Retired,1,,99,,11.0,77129.0,75946.0,1183.0,1.5576857240671005,1.0,2.4,20.9,11.5,15.5,3.0,True,0.1571,-0.0725,0.0,0.0,,0.0,,,,,,,,,0,0,0.0
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,VER,max_verstappen,Red Bull,17,1,26.0,69,Finished,0,80472.00000000001,1,7614430.0,12.0,87771.0,83405.0,4366.0,5.234698159582759,1.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,1,1,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,OCO,ocon,Alpine F1 Team,4,2,18.0,69,Finished,0,81771.0,7,7633907.0,4.0,84475.0,83405.0,1070.0,1.282896708830406,1.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,1,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,GAS,gasly,Alpine F1 Team,13,3,15.0,69,Finished,0,81645.0,5,7636962.0,15.0,89614.0,83405.0,6209.0,7.444397817876626,1.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,1,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,RUS,russell,Mercedes,2,4,12.0,69,Finished,0,81645.0,6,7637695.0,2.0,83578.0,83405.0,173.0,0.2074216174090282,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,LEC,leclerc,Ferrari,6,5,10.0,69,Finished,0,81631.0,4,7644607.0,6.0,84525.0,83405.0,1120.0,1.3428451531682752,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,NOR,norris,McLaren,1,6,8.0,69,Finished,0,81517.0,2,7645802.0,1.0,83405.0,83405.0,0.0,0.0,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,TSU,tsunoda,RB F1 Team,3,7,6.0,69,Finished,0,81828.0,8,7656486.0,3.0,84111.0,83405.0,706.0,0.8464720340507165,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,PIA,piastri,McLaren,8,8,4.0,69,Finished,0,81532.0,3,7659373.0,8.0,84686.0,83405.0,1281.0,1.535879143936215,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,LAW,lawson,RB F1 Team,5,9,2.0,69,Finished,0,82123.0,10,7664882.0,5.0,84484.00000000001,83405.0,1079.0000000000146,1.29368742881124,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,HAM,hamilton,Mercedes,14,10,1.0,69,Finished,0,82041.0,9,7665183.0,16.0,91150.0,83405.0,7745.0,9.286014027935977,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,PER,perez,Red Bull,12,11,0.0,69,Finished,0,82143.0,11,7665961.0,13.0,88158.0,83405.0,4753.0,5.698699118757868,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,BEA,bearman,Haas F1 Team,15,12,0.0,69,Finished,0,82494.0,13,7671515.0,17.0,91229.0,83405.0,7824.0,9.380732569989808,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,BOT,bottas,Sauber,11,13,0.0,69,Finished,0,82877.0,14,7678018.0,11.0,86472.00000000001,83405.0,3067.0000000000146,3.677237575684929,1.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,ALO,alonso,Aston Martin,9,14,0.0,69,Finished,0,82293.0,12,7692479.0,9.0,88998.0,83405.0,5593.0,6.705832983634075,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,ZHO,zhou,Sauber,19,15,0.0,69,Finished,0,83058.0,15,7694079.0,20.0,92263.0,83405.0,8858.0,10.620466398896948,4.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,SAI,sainz,Ferrari,20,16,0.0,38,Retired,1,84201.0,16,,14.0,89406.0,83405.0,6001.0,7.195012289431089,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,COL,colapinto,Williams,16,17,0.0,30,Retired,1,84295.99999999999,17,,18.0,91270.0,83405.0,7865.0,9.429890294346862,2.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,ALB,albon,Williams,7,18,0.0,0,Did not start,1,,99,,7.0,84657.0,83405.0,1252.0,1.5011090462202508,1.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,STR,stroll,Aston Martin,10,19,0.0,0,Did not start,1,,99,,10.0,86334.0,83405.0,2929.0,3.511779869312391,1.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,21,São Paulo Grand Prix,interlagos,Autódromo José Carlos Pace,Brazil,2024-11-03,HUL,hulkenberg,Haas F1 Team,18,20,0.0,0,Disqualified,1,,99,,19.0,91623.0,83405.0,8218.0,9.85312631137222,3.0,17.9,21.9,19.1,15.2,23.0,True,0.1786,-0.0797,0.5,0.0,,0.075,,,,,,,,,0,0,0.5
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,RUS,russell,Mercedes,1,1,25.0,50,Finished,0,95717.0,4,4925969.0,1.0,92312.0,92312.0,0.0,0.0,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,1,1,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,HAM,hamilton,Mercedes,10,2,18.0,50,Finished,0,95480.0,2,4933282.0,10.0,108106.0,92312.0,15794.0,17.109368229482623,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,1,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,SAI,sainz,Ferrari,2,3,15.0,50,Finished,0,95875.0,5,4937875.0,2.0,92410.0,92312.0,98.0,0.1061617124534188,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,1,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,LEC,leclerc,Ferrari,4,4,12.0,50,Finished,0,95674.0,3,4940252.0,4.0,92783.0,92312.0,471.0,0.5102261894444926,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,VER,max_verstappen,Red Bull,5,5,10.0,50,Finished,0,96248.0,6,4942551.0,5.0,92797.0,92312.0,485.0,0.5253921483664096,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,NOR,norris,McLaren,6,6,9.0,50,Finished,0,94876.0,1,4969354.0,6.0,93008.0,92312.0,696.0000000000146,0.753964814975317,3.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,PIA,piastri,McLaren,8,7,6.0,50,Finished,0,96598.0,13,4977334.0,8.0,93033.0,92312.0,721.0,0.7810468844787243,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,HUL,hulkenberg,Haas F1 Team,9,8,4.0,50,Finished,0,96585.0,12,4985777.0,9.0,93062.0,92312.0,750.0,0.8124620851026952,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,TSU,tsunoda,RB F1 Team,7,9,2.0,50,Finished,0,96957.0,16,4988777.0,7.0,93029.0,92312.0,717.0,0.7767137533581766,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,PER,perez,Red Bull,15,10,1.0,50,Finished,0,96326.0,8,4989083.0,16.0,94155.0,92312.0,1843.0,1.9964901637923564,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,ALO,alonso,Aston Martin,16,11,0.0,50,Finished,0,96553.0,10,4995164.0,17.0,94258.0,92312.0,1946.0000000000143,2.1080682901464756,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,MAG,kevin_magnussen,Haas F1 Team,12,12,0.0,50,Finished,0,96557.0,11,4995772.0,12.0,93297.0,92312.0,985.0,1.067033538434873,1.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,ZHO,zhou,Sauber,13,13,0.0,50,Finished,0,96324.0,7,5000054.0,13.0,93566.0,92312.0,1254.0,1.3584366062917064,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,COL,colapinto,Williams,20,14,0.0,50,Finished,0,96867.0,15,5001141.0,14.0,93749.0,92312.0,1437.0,1.556677355056764,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,STR,stroll,Aston Martin,18,15,0.0,50,Finished,0,97179.0,18,5010071.0,20.0,94484.0,92312.0,2172.0000000000146,2.352890198457421,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,LAW,lawson,RB F1 Team,14,16,0.0,50,Finished,0,96980.0,17,5016974.0,15.0,94257.0,92312.0,1945.0,2.106985007366323,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,OCO,ocon,Alpine F1 Team,11,17,0.0,49,Lapped,0,96511.0,9,4928029.0,11.0,93221.0,92312.0,909.0,0.9847040471444666,3.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,BOT,bottas,Sauber,19,18,0.0,49,Lapped,0,96601.0,14,4937254.0,19.0,94430.0,92312.0,2118.0,2.2943929283300113,2.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,ALB,albon,Williams,17,19,0.0,25,Retired,1,98008.0,19,,18.0,94425.0,92312.0,2113.0,2.2889765144293266,1.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,22,Las Vegas Grand Prix,vegas,Las Vegas Strip Street Circuit,USA,2024-11-23,GAS,gasly,Alpine F1 Team,3,20,0.0,15,Retired,1,98314.0,20,,3.0,92664.0,92312.0,352.0,0.3813155386081983,1.0,0.0,23.0,5.1,25.8,0.0,False,0.1667,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,VER,max_verstappen,Red Bull,2,1,25.0,57,Finished,0,82905.0,2,5465323.0,1.0,80520.0,80520.0,0.0,0.0,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,1,1,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,LEC,leclerc,Ferrari,5,2,18.0,57,Finished,0,83242.0,4,5471354.0,5.0,80852.0,80520.0,332.0,0.4123199205166418,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,1,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,PIA,piastri,McLaren,4,3,15.0,57,Finished,0,83218.0,3,5472142.0,4.0,80829.00000000001,80520.0,309.00000000001455,0.3837555886736395,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,1,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,RUS,russell,Mercedes,1,4,12.0,57,Finished,0,83355.0,5,5479427.0,2.0,80575.0,80520.0,55.0,0.0683060109289617,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,GAS,gasly,Alpine F1 Team,11,5,10.0,57,Finished,0,83705.0,8,5482105.0,11.0,81437.0,80520.0,917.0,1.1388474913065076,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,SAI,sainz,Ferrari,7,6,8.0,57,Finished,0,83465.0,6,5482799.0,7.0,81041.0,80520.0,521.0,0.6470442126179832,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,ALO,alonso,Aston Martin,8,7,6.0,57,Finished,0,83667.0,7,5485190.0,8.0,81251.0,80520.0,731.0,0.9078489816194734,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,ZHO,zhou,Sauber,12,8,4.0,57,Finished,0,83889.0,10,5490683.0,12.0,81501.0,80520.0,981.0,1.2183308494783904,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,MAG,kevin_magnussen,Haas F1 Team,10,9,2.0,57,Finished,0,84259.0,11,5497500.0,10.0,81500.0,80520.0,980.0,1.2170889220069547,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,NOR,norris,McLaren,3,10,2.0,57,Finished,0,82384.0,1,5501085.0,3.0,80771.99999999999,80520.0,251.99999999998545,0.3129657228017702,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,BOT,bottas,Sauber,13,11,0.0,57,Finished,0,85533.0,13,5515566.0,13.0,81731.0,80520.0,1211.0,1.503974167908594,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,HAM,hamilton,Mercedes,6,12,0.0,57,Finished,0,83865.0,9,5521445.0,6.0,81011.0,80520.0,491.0,0.6097863884749131,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,TSU,tsunoda,RB F1 Team,14,13,0.0,57,Finished,0,86144.0,17,5526423.0,14.0,81771.0,80520.0,1251.0,1.553651266766021,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,LAW,lawson,RB F1 Team,17,14,0.0,57,Finished,0,86076.0,16,5527979.0,17.0,82411.0,80520.0,1891.0,2.348484848484848,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,ALB,albon,Williams,16,15,0.0,56,Lapped,0,85559.0,14,5478292.0,16.0,82390.0,80520.0,1870.0,2.3224043715846996,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,HUL,hulkenberg,Haas F1 Team,18,16,0.0,39,Retired,1,85767.0,15,,18.0,82442.0,80520.0,1922.0,2.386984600099354,4.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,PER,perez,Red Bull,9,17,0.0,38,Retired,1,85288.0,12,,9.0,81425.0,80520.0,905.0,1.1239443616492797,3.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,STR,stroll,Aston Martin,15,18,0.0,8,Retired,1,90935.0,18,,15.0,81911.0,80520.0,1391.0,1.7275211127670145,2.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,COL,colapinto,Williams,19,19,0.0,0,Retired,1,,99,,19.0,82594.0,80520.0,2074.0,2.5757575757575757,1.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,23,Qatar Grand Prix,losail,Losail International Circuit,Qatar,2024-12-01,OCO,ocon,Alpine F1 Team,20,20,0.0,0,Retired,1,,99,,20.0,82714.0,80520.0,2194.0,2.7247888723298557,1.0,0.0,23.1,17.2,28.6,0.0,False,0.175,0.0,,0.0,,,,,,,,,,,0,0,
2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,2024-12-08,NOR,norris,McLaren,1,1,25.0,58,Finished,0,87438.0,3,5193291.0,1.0,82595.0,82595.0,0.0,0.0,1.0,0.0,30.0,19.1,16.3,0.0,False,0.1313,0.0,0.5,0.0,,0.075,,,,,,,,,1,1,0.5
2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,UAE,2024-12-08,SAI,sainz,Ferrari,3,2,18.0,58,Finished,0,87765.0,5,5199123.0,3.0,82824.0,82595.0,229.0,0.2772564925237605,1.0,0.0,30.0,19.1,16.3,0.0,False,0.1313,0.0,0.5,0.0,,0.075,,,,,,,,,0,1,0.5
