season,round,race_name,circuit_id,circuit_name,country,date,driver,driver_id,team,grid_position,finish_position,points_scored,laps_completed,status,dnf,fastest_lap_ms,fastest_lap_rank,race_time_ms
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,ALO,alonso,Aston Martin,2,3,15.0,50,Finished,0,92240.00000000001,3,4895622.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,RUS,russell,Mercedes,3,4,12.0,50,Finished,0,92433.0,4,4900760.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,HAM,hamilton,Mercedes,7,5,10.0,50,Finished,0,92941.0,6,4905959.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,SAI,sainz,Ferrari,4,6,8.0,50,Finished,0,92822.0,5,4910770.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,LEC,leclerc,Ferrari,12,7,6.0,50,Finished,0,93056.0,7,4918056.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,OCO,ocon,Alpine F1 Team,6,8,4.0,50,Finished,0,93222.00000000001,8,4927726.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,GAS,gasly,Alpine F1 Team,9,9,2.0,50,Finished,0,93392.0,10,4929641.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,MAG,kevin_magnussen,Haas F1 Team,13,10,1.0,50,Finished,0,93374.0,9,4939720.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,TSU,tsunoda,AlphaTauri,16,11,0.0,50,Finished,0,93931.0,14,4942388.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,HUL,hulkenberg,Haas F1 Team,10,12,0.0,50,Finished,0,93780.0,12,4945482.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,ZHO,zhou,Alfa Romeo,11,13,0.0,50,Finished,0,93894.0,13,4950954.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,DEV,de_vries,AlphaTauri,18,14,0.0,50,Finished,0,93609.00000000001,11,4952372.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,PIA,piastri,McLaren,8,15,0.0,50,Finished,0,94287.0,16,4959915.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,SAR,sargeant,Williams,20,16,0.0,50,Finished,0,94469.0,18,4961187.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,NOR,norris,McLaren,19,17,0.0,50,Finished,0,94122.0,15,4961339.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,BOT,bottas,Alfa Romeo,14,18,0.0,49,Lapped,0,94384.0,17,4904478.0
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,ALB,albon,Williams,17,19,0.0,27,Retired,1,95567.0,20,
2023,2,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,Saudi Arabia,2023-03-19,STR,stroll,Aston Martin,5,20,0.0,16,Retired,1,95140.0,19,
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,VER,max_verstappen,Red Bull,1,1,25.0,58,Finished,0,80342.0,2,9158371.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,HAM,hamilton,Mercedes,3,2,18.0,58,Finished,0,80613.0,5,9158550.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,ALO,alonso,Aston Martin,4,3,15.0,58,Finished,0,80476.0,4,9159140.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,STR,stroll,Aston Martin,6,4,12.0,58,Finished,0,80934.0,6,9161453.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,PER,perez,Red Bull,20,5,11.0,58,Finished,0,80235.0,1,9161691.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,NOR,norris,McLaren,13,6,8.0,58,Finished,0,81173.0,9,9162072.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,HUL,hulkenberg,Haas F1 Team,10,7,6.0,58,Finished,0,81124.0,8,9163310.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,PIA,piastri,McLaren,16,8,4.0,58,Finished,0,81335.00000000001,12,9163753.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,ZHO,zhou,Alfa Romeo,17,9,2.0,58,Finished,0,81819.0,16,9164084.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,TSU,tsunoda,AlphaTauri,12,10,1.0,58,Finished,0,81789.0,15,9164423.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,BOT,bottas,Alfa Romeo,19,11,0.0,58,Finished,0,82233.0,17,9164884.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,SAI,sainz,Ferrari,5,12,0.0,58,Finished,0,80467.0,3,9164965.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,GAS,gasly,Alpine F1 Team,9,13,0.0,56,Retired,1,80995.0,7,7003407.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,OCO,ocon,Alpine F1 Team,11,14,0.0,56,Retired,1,81203.0,11,7004780.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,DEV,de_vries,AlphaTauri,15,15,0.0,56,Retired,1,81183.0,10,7005713.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,SAR,sargeant,Williams,18,16,0.0,56,Retired,1,81456.0,13,7005930.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,MAG,kevin_magnussen,Haas F1 Team,14,17,0.0,52,Retired,1,81685.0,14,5634610.0
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,RUS,russell,Mercedes,2,18,0.0,17,Retired,1,82680.0,18,
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,ALB,albon,Williams,8,19,0.0,6,Retired,1,83349.0,19,
2023,3,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,Australia,2023-04-02,LEC,leclerc,Ferrari,7,20,0.0,0,Retired,1,,99,
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,PER,perez,Red Bull,3,1,25.0,51,Finished,0,104589.0,5,5562436.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,VER,max_verstappen,Red Bull,2,2,18.0,51,Finished,0,104232.0,2,5564573.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,LEC,leclerc,Ferrari,1,3,15.0,51,Finished,0,104561.0,4,5583653.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,ALO,alonso,Aston Martin,6,4,12.0,51,Finished,0,104241.0,3,5584460.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,SAI,sainz,Ferrari,4,5,10.0,51,Finished,0,105175.0,6,5607927.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,HAM,hamilton,Mercedes,5,6,8.0,51,Finished,0,105346.0,7,5608581.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,STR,stroll,Aston Martin,9,7,6.0,51,Finished,0,105627.00000000001,9,5614053.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,RUS,russell,Mercedes,11,8,5.0,51,Finished,0,103370.0,1,5636676.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,NOR,norris,McLaren,7,9,2.0,51,Finished,0,105738.0,12,5642812.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,TSU,tsunoda,AlphaTauri,8,10,1.0,51,Finished,0,105727.0,11,5646298.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,PIA,piastri,McLaren,10,11,0.0,51,Finished,0,105631.0,10,5648937.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,ALB,albon,Williams,12,12,0.0,51,Finished,0,105925.0,15,5651059.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,MAG,kevin_magnussen,Haas F1 Team,16,13,0.0,51,Finished,0,105850.0,13,5652165.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,GAS,gasly,Alpine F1 Team,17,14,0.0,51,Finished,0,105539.99999999999,8,5653768.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,OCO,ocon,Alpine F1 Team,19,15,0.0,51,Finished,0,105908.0,14,5660230.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,SAR,sargeant,Williams,14,16,0.0,51,Finished,0,106501.0,17,5663379.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,HUL,hulkenberg,Haas F1 Team,20,17,0.0,50,Lapped,0,106731.0,18,5572373.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,BOT,bottas,Alfa Romeo,13,18,0.0,50,Lapped,0,106304.0,16,5581534.0
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,ZHO,zhou,Alfa Romeo,15,19,0.0,36,Retired,1,107553.0,19,
2023,4,Azerbaijan Grand Prix,baku,Baku City Circuit,Azerbaijan,2023-04-30,DEV,de_vries,AlphaTauri,18,20,0.0,9,Retired,1,108781.0,20,
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,VER,max_verstappen,Red Bull,9,1,26.0,57,Finished,0,89708.0,1,5258241.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,PER,perez,Red Bull,1,2,18.0,57,Finished,0,90560.0,3,5263625.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,ALO,alonso,Aston Martin,2,3,15.0,57,Finished,0,90519.0,2,5284546.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,RUS,russell,Mercedes,6,4,12.0,57,Finished,0,91015.0,7,5291470.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,SAI,sainz,Ferrari,3,5,10.0,57,Finished,0,91362.0,10,5300752.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,HAM,hamilton,Mercedes,13,6,8.0,57,Finished,0,90669.0,4,5309490.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,LEC,leclerc,Ferrari,7,7,6.0,57,Finished,0,91434.0,11,5311229.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,GAS,gasly,Alpine F1 Team,5,8,4.0,57,Finished,0,91971.0,17,5313911.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,OCO,ocon,Alpine F1 Team,8,9,2.0,57,Finished,0,91143.0,9,5316364.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,MAG,kevin_magnussen,Haas F1 Team,4,10,1.0,57,Finished,0,91691.0,13,5321186.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,TSU,tsunoda,AlphaTauri,17,11,0.0,57,Finished,0,91038.0,8,5322550.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,STR,stroll,Aston Martin,18,12,0.0,57,Finished,0,90862.0,5,5322995.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,BOT,bottas,Alfa Romeo,10,13,0.0,57,Finished,0,91838.0,15,5329878.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,ALB,albon,Williams,11,14,0.0,57,Finished,0,91852.0,16,5331102.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,HUL,hulkenberg,Haas F1 Team,12,15,0.0,57,Finished,0,90901.0,6,5333191.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,ZHO,zhou,Alfa Romeo,14,16,0.0,57,Finished,0,91736.0,14,5336681.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,NOR,norris,McLaren,16,17,0.0,57,Finished,0,92401.00000000001,20,5345958.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,DEV,de_vries,AlphaTauri,15,18,0.0,57,Finished,0,91562.0,12,5347190.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,PIA,piastri,McLaren,19,19,0.0,56,Lapped,0,92006.0,18,5278751.0
2023,5,Miami Grand Prix,miami,Miami International Autodrome,USA,2023-05-07,SAR,sargeant,Williams,20,20,0.0,56,Lapped,0,92384.0,19,5292629.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,VER,max_verstappen,Red Bull,1,1,25.0,78,Finished,0,76604.0,7,6531980.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,ALO,alonso,Aston Martin,2,2,18.0,78,Finished,0,76674.0,9,6559901.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,OCO,ocon,Alpine F1 Team,3,3,15.0,78,Finished,0,76527.99999999999,6,6568970.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,HAM,hamilton,Mercedes,5,4,13.0,78,Finished,0,75650.0,1,6571042.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,RUS,russell,Mercedes,8,5,10.0,78,Finished,0,76798.0,10,6588264.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,LEC,leclerc,Ferrari,6,6,8.0,78,Finished,0,75773.0,2,6593870.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,GAS,gasly,Alpine F1 Team,7,7,6.0,78,Finished,0,75831.0,3,6594342.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,SAI,sainz,Ferrari,4,8,4.0,78,Finished,0,76449.0,5,6595371.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,NOR,norris,McLaren,10,9,2.0,77,Lapped,0,77844.0,19,6536041.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,PIA,piastri,McLaren,11,10,1.0,77,Lapped,0,77513.0,14,6545939.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,BOT,bottas,Alfa Romeo,15,11,0.0,77,Lapped,0,77824.0,18,6560943.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,DEV,de_vries,AlphaTauri,12,12,0.0,77,Lapped,0,77561.0,15,6589297.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,ZHO,zhou,Alfa Romeo,19,13,0.0,77,Lapped,0,76926.0,11,6603832.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,ALB,albon,Williams,13,14,0.0,77,Lapped,0,76672.0,8,6611190.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,TSU,tsunoda,AlphaTauri,9,15,0.0,76,Lapped,0,77680.0,16,6539525.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,PER,perez,Red Bull,20,16,0.0,76,Lapped,0,76269.0,4,6581004.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,HUL,hulkenberg,Haas F1 Team,18,17,0.0,76,Lapped,0,76991.0,12,6590486.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,SAR,sargeant,Williams,16,18,0.0,76,Lapped,0,77301.99999999999,13,6609963.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,MAG,kevin_magnussen,Haas F1 Team,17,19,0.0,70,Retired,1,78351.0,20,6156799.0
2023,6,Monaco Grand Prix,monaco,Circuit de Monaco,Monaco,2023-05-28,STR,stroll,Aston Martin,14,20,0.0,53,Retired,1,77769.0,17,
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,VER,max_verstappen,Red Bull,1,1,26.0,66,Finished,0,76330.0,1,5277940.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,HAM,hamilton,Mercedes,4,2,18.0,66,Finished,0,76676.0,3,5302030.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,RUS,russell,Mercedes,12,3,15.0,66,Finished,0,77875.0,5,5310329.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,PER,perez,Red Bull,11,4,12.0,66,Finished,0,76666.0,2,5313752.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,SAI,sainz,Ferrari,2,5,10.0,66,Finished,0,78402.99999999999,11,5323638.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,STR,stroll,Aston Martin,5,6,8.0,66,Finished,0,78722.00000000001,14,5341260.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,ALO,alonso,Aston Martin,8,7,6.0,66,Finished,0,78083.0,7,5342067.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,OCO,ocon,Alpine F1 Team,6,8,4.0,66,Finished,0,78946.0,18,5347182.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,ZHO,zhou,Alfa Romeo,13,9,2.0,66,Finished,0,78753.0,15,5349818.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,GAS,gasly,Alpine F1 Team,10,10,1.0,66,Finished,0,78375.0,10,5351470.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,LEC,leclerc,Ferrari,19,11,0.0,66,Finished,0,78357.0,9,5352359.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,TSU,tsunoda,AlphaTauri,15,12,0.0,66,Finished,0,78904.0,17,5353356.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,PIA,piastri,McLaren,9,13,0.0,65,Lapped,0,78679.0,13,5282215.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,DEV,de_vries,AlphaTauri,14,14,0.0,65,Lapped,0,78594.0,12,5283267.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,HUL,hulkenberg,Haas F1 Team,7,15,0.0,65,Lapped,0,78776.0,16,5295237.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,ALB,albon,Williams,18,16,0.0,65,Lapped,0,79133.0,19,5305648.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,NOR,norris,McLaren,3,17,0.0,65,Lapped,0,77182.0,4,5308330.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,MAG,kevin_magnussen,Haas F1 Team,17,18,0.0,65,Lapped,0,78069.0,6,5316020.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,BOT,bottas,Alfa Romeo,16,19,0.0,65,Lapped,0,78242.0,8,5327883.0
2023,7,Spanish Grand Prix,catalunya,Circuit de Barcelona-Catalunya,Spain,2023-06-04,SAR,sargeant,Williams,20,20,0.0,65,Lapped,0,79247.0,20,5329617.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,VER,max_verstappen,Red Bull,1,1,25.0,70,Finished,0,75594.0,3,5638348.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,ALO,alonso,Aston Martin,2,2,18.0,70,Finished,0,75779.0,4,5647918.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,HAM,hamilton,Mercedes,3,3,15.0,70,Finished,0,75396.0,2,5652516.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,LEC,leclerc,Ferrari,10,4,12.0,70,Finished,0,75907.0,5,5656996.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,SAI,sainz,Ferrari,11,5,10.0,70,Finished,0,75911.0,6,5659888.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,PER,perez,Red Bull,12,6,9.0,70,Finished,0,74481.0,1,5689376.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,ALB,albon,Williams,9,7,6.0,70,Finished,0,76917.0,16,5699161.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,OCO,ocon,Alpine F1 Team,6,8,4.0,70,Finished,0,76782.0,15,5700040.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,STR,stroll,Aston Martin,16,9,2.0,70,Finished,0,76564.0,10,5702750.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,BOT,bottas,Alfa Romeo,14,10,1.0,70,Finished,0,76625.0,12,5702780.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,PIA,piastri,McLaren,8,11,0.0,70,Finished,0,76598.0,11,5703449.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,GAS,gasly,Alpine F1 Team,15,12,0.0,70,Finished,0,76425.0,9,5703597.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,NOR,norris,McLaren,7,13,0.0,70,Finished,0,76374.0,8,5706711.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,TSU,tsunoda,AlphaTauri,19,14,0.0,70,Finished,0,76666.0,14,5711771.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,HUL,hulkenberg,Haas F1 Team,5,15,0.0,69,Lapped,0,77232.0,19,5655291.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,ZHO,zhou,Alfa Romeo,20,16,0.0,69,Lapped,0,77090.0,17,5655725.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,MAG,kevin_magnussen,Haas F1 Team,13,17,0.0,69,Lapped,0,76126.0,7,5708607.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,DEV,de_vries,AlphaTauri,17,18,0.0,69,Lapped,0,76656.0,13,5713315.0
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,RUS,russell,Mercedes,4,19,0.0,53,Retired,1,77097.00000000001,18,
2023,8,Canadian Grand Prix,villeneuve,Circuit Gilles Villeneuve,Canada,2023-06-18,SAR,sargeant,Williams,18,20,0.0,6,Retired,1,78437.0,20,
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,VER,max_verstappen,Red Bull,1,1,26.0,71,Finished,0,67012.0,1,5133607.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,LEC,leclerc,Ferrari,2,2,18.0,71,Finished,0,68820.0,5,5138762.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,PER,perez,Red Bull,15,3,15.0,71,Finished,0,68111.0,2,5150795.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,NOR,norris,McLaren,4,4,12.0,71,Finished,0,68739.0,4,5159934.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,ALO,alonso,Aston Martin,7,5,10.0,71,Finished,0,69108.0,8,5163924.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,SAI,sainz,Ferrari,3,6,8.0,71,Finished,0,68880.0,6,5164984.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,RUS,russell,Mercedes,11,7,6.0,71,Finished,0,69283.0,10,5182010.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,HAM,hamilton,Mercedes,5,8,4.0,71,Finished,0,69160.0,9,5182803.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,STR,stroll,Aston Martin,6,9,2.0,71,Finished,0,68463.0,3,5192650.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,GAS,gasly,Alpine F1 Team,9,10,1.0,71,Finished,0,69045.99999999999,7,5201274.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,ALB,albon,Williams,10,11,0.0,71,Finished,0,69560.0,11,5213374.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,ZHO,zhou,Alfa Romeo,17,12,0.0,70,Lapped,0,69786.0,14,5158240.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,SAR,sargeant,Williams,18,13,0.0,70,Lapped,0,69611.0,12,5164991.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,OCO,ocon,Alpine F1 Team,12,14,0.0,70,Lapped,0,69797.0,15,5175747.0
2023,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,Austria,2023-07-02,BOT,bottas,Alfa Romeo,14,15,0.0,70,Lapped,0,69940.0,18,5176384.0
